"Annotation_set_id","Annotation_set_name","tag_name","point.media.deployment.key","point.media.key","point.x","point.y","point.id","comment","label.lineage_names","label.name","label.id","label.translated.lineage_names","label.translated.name","label.translated.translation_info"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(2)",0.166666666666667,0.166666666666667,15243324,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Caulocystis cephalornithos","Caulocystis cephalornithos",29211,"1.1 Biota > Macroalgae > Erect coarse branching > Brown","Brown","semantic.direct.caab.80300904"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(2)",0.833333333333333,0.166666666666667,15243325,NA,"Biota > Macroalgae > Medium foliose green algae > Erect fine branching: Green > Caulerpa_fine_branching","Caulerpa_fine_branching",29239,"1.1 Biota > Macroalgae > Erect fine branching > Green","Green","semantic.relative.catami.80300909"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(2)",0.5,0.5,15243326,NA,"Biota > Macroalgae > Medium foliose green algae > Erect fine branching: Green > Caulerpa_fine_branching","Caulerpa_fine_branching",29239,"1.1 Biota > Macroalgae > Erect fine branching > Green","Green","semantic.relative.catami.80300909"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(2)",0.833333333333333,0.833333333333333,15243328,NA,"Biota > Macroalgae > Medium foliose green algae > Erect fine branching: Green > Caulerpa_fine_branching","Caulerpa_fine_branching",29239,"1.1 Biota > Macroalgae > Erect fine branching > Green","Green","semantic.relative.catami.80300909"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(2)",0.166666666666667,0.833333333333333,15243327,NA,"Biota > Macroalgae > Medium foliose green algae > Erect fine branching: Green > Caulerpa_fine_branching","Caulerpa_fine_branching",29239,"1.1 Biota > Macroalgae > Erect fine branching > Green","Green","semantic.relative.catami.80300909"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(3)",0.833333333333333,0.166666666666667,15243330,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(3)",0.5,0.5,15243331,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(3)",0.166666666666667,0.833333333333333,15243332,NA,"Biota > Macroalgae > Filamentous algae > Filamentous brown algae_epiphyte","Filamentous brown algae_epiphyte",12653,"1.1 Biota > Macroalgae > Erect coarse branching > Brown","Brown","semantic.direct.worms.830"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(3)",0.833333333333333,0.833333333333333,15243333,NA,"Biota > Macroalgae > Filamentous algae > Filamentous brown algae_epiphyte","Filamentous brown algae_epiphyte",12653,"1.1 Biota > Macroalgae > Erect coarse branching > Brown","Brown","semantic.direct.worms.830"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(3)",0.166666666666667,0.166666666666667,15243329,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(9)",0.833333333333333,0.166666666666667,15243387,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(9)",0.166666666666667,0.833333333333333,15243389,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(1)",0.166666666666667,0.166666666666667,15243290,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(1)",0.833333333333333,0.166666666666667,15243291,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(1)",0.166666666666667,0.833333333333333,15243293,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(1)",0.5,0.5,15243292,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(1)",0.833333333333333,0.833333333333333,15243294,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(4)",0.5,0.5,15243342,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(4)",0.166666666666667,0.166666666666667,15243340,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(4)",0.833333333333333,0.833333333333333,15243344,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(4)",0.166666666666667,0.833333333333333,15243343,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(4)",0.833333333333333,0.166666666666667,15243341,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(5)",0.166666666666667,0.166666666666667,15243345,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(5)",0.833333333333333,0.166666666666667,15243346,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(5)",0.5,0.5,15243347,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(5)",0.166666666666667,0.833333333333333,15243348,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(5)",0.833333333333333,0.833333333333333,15243349,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(6)",0.22724039829303,0.187766714082504,15243350,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(6)",0.833333333333333,0.166666666666667,15243351,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(6)",0.5,0.5,15243352,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(6)",0.20697012802276,0.86628733997155,15243353,"","Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(6)",0.833333333333333,0.833333333333333,15243354,"","Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(7)",0.166666666666667,0.166666666666667,15243360,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(7)",0.833333333333333,0.166666666666667,15243361,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(7)",0.5,0.5,15243362,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(7)",0.166666666666667,0.833333333333333,15243363,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(7)",0.833333333333333,0.833333333333333,15243364,NA,"Biota > Macroalgae > Medium foliose green algae > Erect fine branching: Green > Caulerpa_fine_branching","Caulerpa_fine_branching",29239,"1.1 Biota > Macroalgae > Erect fine branching > Green","Green","semantic.relative.catami.80300909"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(8)",0.5,0.5,15243372,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(8)",0.833333333333333,0.833333333333333,15243374,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(8)",0.166666666666667,0.833333333333333,15243373,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(8)",0.833333333333333,0.166666666666667,15243371,NA,"Biota > Macroalgae > Medium foliose green algae > Erect fine branching: Green > Caulerpa_fine_branching","Caulerpa_fine_branching",29239,"1.1 Biota > Macroalgae > Erect fine branching > Green","Green","semantic.relative.catami.80300909"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(8)",0.166666666666667,0.166666666666667,15243370,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(12)",0.166666666666667,0.166666666666667,15243558,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(12)",0.833333333333333,0.833333333333333,15243562,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(12)",0.166666666666667,0.833333333333333,15243561,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(12)",0.5,0.5,15243560,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(13)",0.833333333333333,0.833333333333333,15243567,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(14)",0.833333333333333,0.833333333333333,15243572,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(14)",0.169630156472262,0.82076813655761,15243571,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.relative.worms.1304856"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(14)",0.5,0.5,15243570,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Cystophora > Cystophora retroflexa","Cystophora retroflexa",29216,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(14)",0.841749644381223,0.149359886201991,15243569,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Cystophora > Cystophora retroflexa","Cystophora retroflexa",29216,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(9)",0.166666666666667,0.166666666666667,15243386,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(10)",0.166666666666667,0.166666666666667,15243391,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(10)",0.833333333333333,0.166666666666667,15243392,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(10)",0.833333333333333,0.833333333333333,15243395,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(10)",0.5,0.5,15243393,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(10)",0.188833570412518,0.718349928876245,15243394,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(9)",0.5,0.5,15243388,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(9)",0.833333333333333,0.833333333333333,15243390,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(11)",0.166666666666667,0.166666666666667,15243548,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(11)",0.166666666666667,0.833333333333333,15243551,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(11)",0.822546230440967,0.209103840682788,15243549,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Ecklonia radiata","Ecklonia radiata",10902,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(11)",0.81827880512091,0.805120910384068,15243552,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
18562,"Painted Cliffs South Bommie T1 2026 ","RLS Catalogue extended - Tasmania","20260216_Painted_Cliffs_South_Bommie_T1","KPA_2m_20260216_PaintedCliffsSouthBommie_T1_(11)",0.5,0.5,15243550,NA,"Biota > Macroalgae > Macroalgae_canopy forming > Phyllospora","Phyllospora",10903,"1.1 Biota > Macroalgae > Large canopy-forming","Large canopy-forming","semantic.direct.caab.80300901"
